"","dateB","difficulty","hashrate","price","revenue","bitcoin"
"361",2017-12-27,1873105475221,14525562.2020035,15677.99,43901419.4766467,6.37836865567589e-05
"362",2017-12-28,1873105475221,13873774.1544777,15422.19,37806663.7832782,6.48416340351143e-05
"363",2017-12-29,1873105475221,15363575.4059653,14214.01,41872625.551997,7.03531234324445e-05
"364",2017-12-30,1873105475221,13687548.9980418,14413.54,34517255.3487837,6.93792087162487e-05
"365",2017-12-31,1873105475221,15177350.2495293,12612.54,34803527.1470655,7.92861707475259e-05
"366",2018-01-01,1922580604979.83,14975580.9596883,13796,32858099.4405417,7.24847781965787e-05
"367",2018-01-02,1931136454487,16415540.6673506,13374.98,39946758.985841,7.47664669405113e-05
"368",2018-01-03,1931136454487,15071578.2735325,14793.46,41037010.8705439,6.75974383274771e-05
"369",2018-01-04,1931136454487,16127548.7258182,15039.24,42724771.8663199,6.6492721706682e-05
"370",2018-01-05,1931136454487,13727615.8797143,15169.66,39205380.0155258,6.59210555806788e-05
"371",2018-01-06,1931136454487,16127548.7258182,16914.73,46563789.9760972,5.91200687211679e-05
"372",2018-01-07,1931136454487,15551564.8427532,17155.95,44912742.3337695,5.82888152506856e-05
"373",2018-01-08,1931136454487,15935554.0981299,16192.91,42902516.8338494,6.1755422589269e-05
"374",2018-01-09,1931136454487,15743559.4704415,14962.63,43234479.1223377,6.68331703717862e-05
"375",2018-01-10,1931136454487,15935554.0981299,14437.42,39636974.2597653,6.92644530670993e-05
"376",2018-01-11,1931136454487,18527481.5719221,14882.86,43029257.7252294,6.71913866017687e-05
"377",2018-01-12,1931136454487,17087521.8642597,13285.55,38771602.2774424,7.5269747959249e-05
"378",2018-01-13,2134254177773.12,16501289.1137539,13791.19,34057401.8694134,7.25100589579289e-05
"379",2018-01-14,2227847638503,17165770.5545763,14246.18,33285730.8286788,7.01942555829001e-05
"380",2018-01-15,2227847638503,16612036.0205577,13583.83,33038806.9201573,7.36169401413298e-05
"381",2018-01-16,2227847638503,17608758.1817911,13554.14,31344417.4170149,7.37781961821259e-05
"382",2018-01-17,2227847638503,18494733.4362209,11307.27,31114647.1407057,8.84386770635175e-05
"383",2018-01-18,2227847638503,19159214.8770432,11091.26,32739932.5047795,9.01610817887237e-05
"384",2018-01-19,2227847638503,18273239.6226134,11174.82,30328455.6576096,8.94869000127071e-05
"385",2018-01-20,2227847638503,19712949.4110618,11506.51,33422916.9660763,8.69073246362277e-05
"386",2018-01-21,2227847638503,20709671.5722952,12744.58,31881234.2280697,7.84647277509341e-05
"387",2018-01-22,2227847638503,18494733.4362209,11513.42,27049040.6377818,8.685516553726e-05
"388",2018-01-23,2227847638503,19602202.504258,10770.49,26654950.1831213,9.28462864735031e-05
"389",2018-01-24,2227847638503,19491455.5974543,10831.49,27243321.4419195,9.23234014895458e-05
"390",2018-01-25,2460585023617.37,20445148.5647756,11392.03,24802466.4469755,8.7780667712427e-05
"391",2018-01-26,2603077300218,20056949.5413938,11150.79,23885798.1844209,8.9679744663831e-05
"392",2018-01-27,2603077300218,20315748.890315,11094.24,23938854.8917502,9.01368638140152e-05
"393",2018-01-28,2603077300218,20445148.5647756,11431.37,25365404.7629694,8.7478578683045e-05
"394",2018-01-29,2603077300218,19151151.8201696,11742.33,22393670.4573925,8.51619738160995e-05
"395",2018-01-30,2603077300218,21609745.6349211,11186.12,24473743.4213841,8.93965020936661e-05
"396",2018-01-31,2603077300218,15139761.9118908,10082.52,16505765.2319171,9.91815538178947e-05
"397",2018-02-01,2603077300218,20703947.9136968,10204,21564268.9326553,9.80007840062721e-05
"398",2018-02-02,2603077300218,21739145.3093817,9098.27,20349765.9537948,0.000109911005059204
"399",2018-02-03,2603077300218,20445148.5647756,8852.73,19143008.6973898,0.000112959505147
